,CTSH,PGR,DG,HPQ,ALL,CTXS,DGX,EBAY,VRSN,ORLY,KMB,CLX,DLTR,HUM,EXPD,CDW,GPC,SNPS,APH,KR,TSCO,CBOE,CERN,MXIM,SJM,TYL,GIS,MAS,BIO,TROW,AKAM,CDNS,HSIC,DOX,FFIV,BR,AZO,NTAP,CHD,NOC,HSY,PAYX,WSO,CL,ACGL,AAP,JBHT,EPAM,CMI,K,JKHY,TRV,LH,OMC,ARW,LHX,QRVO,SWKS,BBY,HII,FAST,CHRW,CAG,PPL,MCK,PEG,FDS,IP,EXC,GRMN,POOL,J,LDOS,VMW,ETR,AOS,CHE,GD,PSA,SNA,BAH,AJG,PWR,OTIS,AON,CINF,EVRG,TTC,AEP,KNX,SRE,PKI,IPG,BRO,SCI,DTE,CAH,MSI,SON,IT,MKL,DPZ,NDAQ,RS,EXR,DLB,MTD,GNTX,PKG,ED,LII,AEE,BERY,HPE,GGG,WU,AZPN,RMD,EQR,XEL,GL,FNF,MPWR,WEC,GWW,AMCR,HOLX,RNR,CACI,AME,HRL,WAT,SEIC,TSN,AVB,WST,VRSK,CE,ATO,BAX,EA,KEYS,MKC,ES,RE,MSCI,CMS,ARE,ESS,CSL,LSTR,PNW,TER,AFL,STZ,ATR,TT,JNPR,WLTW,WRB,INGR,OGN,UTHR,FE,RSG,IEX,ORI,RJF,CPB,YUM,SSNC,GPK,FAF,RHI,BXP,CCK,CPRT,RPM,THG,G,HUBB,LAZ,JAZZ,AVY,PNR,DCI,FCN,FTV,EIX,JBL,AWK,CASY,UGI,UHAL,FLO,ALLE,DOV,CDK,ELS,CRUS,BLL,ODFL,MNST,MASI,CBRE,UHS,HIG,WPC,NUE,MAN,PINC,HRC,n/a,COG,STE,DRE,CTRA,NVR,IRM,MAA,CIEN,NI,WTW,SUM
11/18/2021,1.31,0.93,0.94,0.9,0.61,0.51,0.74,0.71,0.66,0.7,0.62,0.58,0.79,0.57,0.59,0.62,0.6,0.7,0.69,0.64,0.66,0.61,0.49,0.0,0.53,0.62,0.56,0.59,0.56,0.52,0.45,0.64,0.5,0.45,0.56,0.49,0.56,0.48,0.46,0.42,0.43,0.49,0.44,0.4,0.45,0.48,0.5,0.52,0.4,0.41,0.38,0.41,0.4,0.34,0.43,0.39,0.31,0.33,0.45,0.35,0.43,0.38,0.33,0.38,0.43,0.39,0.49,0.3,0.44,0.36,0.44,0.39,0.33,0.28,0.36,0.41,0.36,0.38,0.38,0.35,0.36,0.41,0.46,0.35,0.43,0.35,0.36,0.31,0.32,0.41,0.31,0.38,0.36,0.39,0.4,0.32,0.28,0.35,0.29,0.41,0.33,0.34,0.37,0.34,0.35,0.27,0.32,0.35,0.3,0.33,0.27,0.32,0.31,0.31,0.3,0.23,0.3,0.31,0.32,0.27,0.29,0.34,0.41,0.28,0.31,0.31,0.3,0.29,0.31,0.29,0.25,0.27,0.28,0.31,0.31,0.31,0.33,0.29,0.26,0.26,0.26,0.32,0.25,0.27,0.29,0.31,0.26,0.28,0.29,0.32,0.29,0.0,0.29,0.27,0.24,0.23,0.25,0.29,0.25,0.26,0.27,0.26,0.27,0.25,0.29,0.26,0.25,0.27,0.21,0.25,0.25,0.27,0.28,0.31,0.24,0.25,0.26,0.24,0.0,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.24,0.0,0.24,0.0,0.23,0.0,0.24,0.29,0.0,0.24,0.26,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.61
11/19/2021,1.31,0.92,0.96,0.89,0.62,0.51,0.74,0.72,0.66,0.7,0.62,0.58,0.81,0.58,0.59,0.63,0.6,0.71,0.69,0.62,0.68,0.61,0.49,0.0,0.52,0.62,0.55,0.6,0.57,0.52,0.46,0.66,0.5,0.45,0.57,0.49,0.55,0.48,0.46,0.41,0.43,0.49,0.44,0.4,0.45,0.46,0.51,0.52,0.4,0.4,0.38,0.42,0.41,0.33,0.44,0.38,0.31,0.33,0.46,0.35,0.43,0.39,0.33,0.37,0.43,0.38,0.49,0.29,0.43,0.36,0.44,0.4,0.33,0.28,0.36,0.41,0.37,0.37,0.37,0.35,0.35,0.41,0.46,0.35,0.43,0.35,0.36,0.31,0.32,0.41,0.31,0.39,0.36,0.39,0.4,0.32,0.27,0.35,0.29,0.41,0.33,0.34,0.37,0.34,0.35,0.27,0.32,0.34,0.3,0.32,0.28,0.31,0.32,0.3,0.3,0.22,0.3,0.31,0.32,0.27,0.28,0.34,0.42,0.28,0.31,0.3,0.3,0.3,0.3,0.29,0.25,0.27,0.29,0.31,0.31,0.32,0.33,0.29,0.25,0.26,0.25,0.33,0.25,0.27,0.29,0.32,0.25,0.28,0.28,0.32,0.29,0.0,0.3,0.26,0.25,0.24,0.26,0.29,0.25,0.26,0.27,0.26,0.27,0.25,0.29,0.26,0.25,0.27,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.26,0.24,0.21,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.24,0.23,0.21,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.0,0.24,0.29,0.0,0.24,0.25,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.61000000000001
11/22/2021,1.3,0.9,0.93,0.89,0.61,0.51,0.75,0.7,0.67,0.69,0.62,0.58,0.81,0.57,0.59,0.64,0.6,0.71,0.69,0.61,0.68,0.61,0.5,0.0,0.53,0.61,0.56,0.6,0.58,0.51,0.46,0.66,0.49,0.45,0.58,0.48,0.55,0.47,0.46,0.42,0.44,0.5,0.45,0.4,0.45,0.46,0.5,0.52,0.39,0.4,0.37,0.41,0.41,0.34,0.43,0.39,0.31,0.33,0.45,0.34,0.44,0.38,0.33,0.37,0.44,0.38,0.49,0.29,0.43,0.36,0.44,0.4,0.33,0.28,0.37,0.42,0.37,0.37,0.38,0.34,0.36,0.41,0.46,0.36,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.36,0.39,0.4,0.32,0.27,0.35,0.29,0.41,0.32,0.35,0.37,0.33,0.36,0.27,0.33,0.35,0.3,0.32,0.28,0.32,0.32,0.3,0.31,0.22,0.3,0.31,0.32,0.28,0.28,0.34,0.41,0.29,0.31,0.3,0.3,0.3,0.31,0.29,0.25,0.27,0.29,0.31,0.31,0.33,0.34,0.29,0.25,0.26,0.25,0.33,0.25,0.27,0.29,0.31,0.26,0.28,0.29,0.32,0.29,0.0,0.3,0.26,0.25,0.24,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.25,0.3,0.26,0.25,0.27,0.21,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.26,0.24,0.0,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.24,0.23,0.21,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.0,0.24,0.29,0.0,0.24,0.25,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.64
11/23/2021,1.3,0.9,0.93,0.89,0.61,0.51,0.75,0.7,0.67,0.69,0.62,0.58,0.81,0.57,0.59,0.64,0.6,0.71,0.69,0.61,0.68,0.61,0.5,0.0,0.53,0.61,0.56,0.6,0.58,0.51,0.46,0.66,0.49,0.45,0.58,0.48,0.55,0.47,0.46,0.42,0.44,0.5,0.45,0.4,0.45,0.46,0.5,0.52,0.39,0.4,0.37,0.41,0.41,0.34,0.43,0.39,0.31,0.33,0.45,0.34,0.44,0.38,0.33,0.37,0.44,0.38,0.49,0.29,0.43,0.36,0.44,0.4,0.33,0.28,0.37,0.42,0.37,0.37,0.38,0.34,0.36,0.41,0.46,0.36,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.36,0.39,0.4,0.32,0.27,0.35,0.29,0.41,0.32,0.35,0.37,0.33,0.36,0.27,0.33,0.35,0.3,0.32,0.28,0.32,0.32,0.3,0.31,0.22,0.3,0.31,0.32,0.28,0.28,0.34,0.41,0.29,0.31,0.3,0.3,0.3,0.31,0.29,0.25,0.27,0.29,0.31,0.31,0.33,0.34,0.29,0.25,0.26,0.25,0.33,0.25,0.27,0.29,0.31,0.26,0.28,0.29,0.32,0.29,0.0,0.3,0.26,0.25,0.24,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.25,0.3,0.26,0.25,0.27,0.21,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.26,0.24,0.0,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.24,0.23,0.21,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.0,0.24,0.29,0.0,0.24,0.25,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.64
11/24/2021,1.33,0.9,0.94,0.91,0.6,0.5,0.75,0.72,0.69,0.69,0.63,0.58,0.83,0.57,0.59,0.64,0.6,0.73,0.69,0.62,0.69,0.61,0.49,0.0,0.52,0.62,0.55,0.6,0.58,0.51,0.47,0.67,0.49,0.45,0.57,0.49,0.55,0.47,0.47,0.42,0.44,0.5,0.45,0.4,0.45,0.46,0.49,0.53,0.38,0.4,0.37,0.4,0.4,0.33,0.44,0.39,0.3,0.32,0.47,0.34,0.44,0.39,0.32,0.38,0.43,0.39,0.49,0.29,0.43,0.35,0.44,0.4,0.33,0.27,0.37,0.42,0.37,0.37,0.38,0.34,0.35,0.41,0.48,0.36,0.43,0.35,0.36,0.32,0.32,0.4,0.31,0.4,0.35,0.39,0.4,0.32,0.27,0.36,0.29,0.41,0.32,0.35,0.37,0.34,0.36,0.27,0.33,0.34,0.3,0.33,0.28,0.32,0.3,0.3,0.31,0.21,0.31,0.31,0.32,0.28,0.28,0.35,0.42,0.29,0.31,0.3,0.31,0.31,0.3,0.3,0.25,0.27,0.28,0.3,0.31,0.33,0.35,0.29,0.26,0.26,0.24,0.34,0.25,0.27,0.28,0.31,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.26,0.26,0.24,0.27,0.25,0.3,0.26,0.25,0.27,0.0,0.25,0.26,0.27,0.29,0.31,0.23,0.25,0.25,0.24,0.0,0.24,0.26,0.22,0.0,0.24,0.26,0.0,0.24,0.24,0.25,0.23,0.24,0.21,0.0,0.27,0.24,0.0,0.25,0.0,0.24,0.0,0.24,0.28,0.0,0.24,0.25,0.0,0.23,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85
11/25/2021,1.31,0.91,0.95,0.92,0.61,0.5,0.76,0.71,0.67,0.69,0.63,0.58,0.82,0.57,0.6,0.64,0.61,0.7,0.69,0.64,0.69,0.6,0.49,0.0,0.52,0.61,0.56,0.61,0.57,0.5,0.46,0.65,0.49,0.44,0.56,0.48,0.55,0.47,0.48,0.43,0.45,0.49,0.45,0.4,0.46,0.46,0.5,0.48,0.39,0.4,0.37,0.41,0.4,0.34,0.44,0.39,0.3,0.31,0.47,0.35,0.43,0.39,0.32,0.38,0.43,0.39,0.49,0.29,0.43,0.35,0.43,0.4,0.33,0.27,0.37,0.42,0.37,0.37,0.38,0.34,0.35,0.41,0.47,0.35,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.38,0.34,0.39,0.4,0.32,0.27,0.36,0.3,0.4,0.32,0.35,0.37,0.34,0.35,0.27,0.33,0.34,0.3,0.33,0.28,0.32,0.31,0.31,0.31,0.22,0.31,0.3,0.31,0.28,0.28,0.35,0.41,0.29,0.31,0.3,0.3,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.32,0.35,0.29,0.26,0.26,0.23,0.33,0.25,0.27,0.29,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.25,0.3,0.26,0.25,0.27,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.24,0.24,0.0,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.24,0.24,0.25,0.23,0.24,0.22,0.0,0.27,0.23,0.0,0.25,0.0,0.23,0.0,0.24,0.28,0.0,0.24,0.25,0.0,0.23,0.0,0.22,0.0,0.23,0.23,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63
11/26/2021,1.3,0.93,0.94,0.92,0.62,0.49,0.76,0.69,0.67,0.71,0.63,0.58,0.89,0.57,0.59,0.64,0.61,0.7,0.69,0.64,0.67,0.6,0.49,0.0,0.55,0.58,0.56,0.6,0.55,0.5,0.47,0.64,0.49,0.44,0.56,0.48,0.55,0.47,0.48,0.43,0.45,0.5,0.45,0.4,0.47,0.46,0.51,0.47,0.39,0.4,0.37,0.42,0.4,0.34,0.45,0.39,0.3,0.31,0.41,0.35,0.43,0.39,0.33,0.38,0.44,0.39,0.49,0.29,0.44,0.35,0.43,0.39,0.33,0.26,0.37,0.41,0.37,0.38,0.38,0.34,0.35,0.41,0.47,0.35,0.42,0.35,0.36,0.31,0.32,0.41,0.31,0.38,0.35,0.4,0.4,0.32,0.27,0.36,0.3,0.4,0.33,0.35,0.37,0.34,0.35,0.26,0.32,0.34,0.3,0.33,0.28,0.32,0.3,0.31,0.31,0.22,0.31,0.3,0.32,0.28,0.29,0.35,0.4,0.29,0.32,0.29,0.3,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.32,0.35,0.29,0.26,0.26,0.23,0.34,0.26,0.28,0.29,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.27,0.26,0.24,0.26,0.25,0.3,0.26,0.25,0.28,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.24,0.24,0.0,0.24,0.25,0.22,0.0,0.24,0.25,0.0,0.24,0.24,0.25,0.23,0.23,0.22,0.0,0.26,0.24,0.0,0.24,0.0,0.23,0.0,0.24,0.28,0.0,0.23,0.26,0.0,0.23,0.0,0.22,0.0,0.22,0.23,0.0,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62
11/29/2021,1.3,0.94,0.93,1.01,0.62,0.49,0.75,0.69,0.68,0.7,0.63,0.58,0.9,0.57,0.58,0.65,0.6,0.7,0.68,0.64,0.67,0.61,0.49,0.0,0.55,0.58,0.56,0.61,0.55,0.5,0.47,0.65,0.48,0.44,0.56,0.48,0.54,0.48,0.47,0.42,0.44,0.49,0.45,0.4,0.47,0.46,0.51,0.49,0.38,0.4,0.37,0.42,0.4,0.34,0.44,0.38,0.3,0.31,0.4,0.34,0.43,0.39,0.33,0.38,0.44,0.39,0.5,0.28,0.44,0.35,0.44,0.4,0.33,0.27,0.37,0.41,0.36,0.37,0.38,0.34,0.35,0.41,0.48,0.35,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.37,0.35,0.4,0.4,0.32,0.27,0.37,0.29,0.4,0.33,0.35,0.37,0.34,0.36,0.26,0.32,0.33,0.3,0.33,0.28,0.32,0.3,0.31,0.31,0.21,0.3,0.3,0.32,0.28,0.28,0.35,0.41,0.29,0.32,0.29,0.3,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.32,0.32,0.34,0.29,0.26,0.25,0.23,0.34,0.26,0.27,0.29,0.3,0.26,0.29,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.27,0.26,0.24,0.26,0.25,0.3,0.26,0.25,0.28,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.25,0.24,0.23,0.0,0.24,0.25,0.22,0.0,0.23,0.25,0.0,0.23,0.24,0.25,0.23,0.24,0.22,0.0,0.27,0.24,0.0,0.25,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.26,0.0,0.23,0.0,0.21,0.0,0.22,0.23,0.0,0.0,0.21,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.65
11/30/2021,1.29,0.95,0.95,1.01,0.63,0.49,0.8,0.71,0.68,0.7,0.64,0.61,0.88,0.57,0.58,0.63,0.6,0.7,0.67,0.66,0.69,0.61,0.49,0.0,0.55,0.58,0.56,0.61,0.57,0.5,0.48,0.64,0.48,0.44,0.56,0.48,0.54,0.49,0.48,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.5,0.49,0.38,0.41,0.37,0.41,0.42,0.34,0.44,0.39,0.29,0.31,0.4,0.34,0.44,0.39,0.33,0.38,0.44,0.4,0.5,0.29,0.44,0.35,0.44,0.4,0.33,0.28,0.36,0.42,0.36,0.37,0.38,0.34,0.35,0.41,0.47,0.35,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.4,0.41,0.32,0.27,0.36,0.29,0.4,0.33,0.35,0.37,0.33,0.36,0.27,0.32,0.33,0.3,0.33,0.28,0.32,0.31,0.31,0.3,0.21,0.3,0.3,0.32,0.28,0.27,0.34,0.4,0.29,0.32,0.29,0.32,0.3,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.29,0.26,0.25,0.23,0.34,0.26,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.24,0.3,0.26,0.25,0.28,0.21,0.25,0.25,0.27,0.28,0.31,0.22,0.25,0.24,0.23,0.0,0.24,0.25,0.0,0.0,0.23,0.25,0.0,0.23,0.24,0.25,0.23,0.24,0.22,0.0,0.27,0.24,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.23,0.0,0.22,0.0,0.23,0.24,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84
12/01/2021,1.29,0.95,0.95,1.01,0.63,0.49,0.8,0.71,0.68,0.7,0.64,0.61,0.88,0.57,0.58,0.63,0.6,0.7,0.67,0.66,0.69,0.61,0.49,0.0,0.55,0.58,0.56,0.61,0.57,0.5,0.48,0.64,0.48,0.44,0.56,0.48,0.54,0.49,0.48,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.5,0.49,0.38,0.41,0.37,0.41,0.42,0.34,0.44,0.39,0.29,0.31,0.4,0.34,0.44,0.39,0.33,0.38,0.44,0.4,0.5,0.29,0.44,0.35,0.44,0.4,0.33,0.28,0.36,0.42,0.36,0.37,0.38,0.34,0.35,0.41,0.47,0.35,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.4,0.41,0.32,0.27,0.36,0.29,0.4,0.33,0.35,0.37,0.33,0.36,0.27,0.32,0.33,0.3,0.33,0.28,0.32,0.31,0.31,0.3,0.21,0.3,0.3,0.32,0.28,0.27,0.34,0.4,0.29,0.32,0.29,0.32,0.3,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.29,0.26,0.25,0.23,0.34,0.26,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.24,0.3,0.26,0.25,0.28,0.21,0.25,0.25,0.27,0.28,0.31,0.22,0.25,0.24,0.23,0.0,0.24,0.25,0.0,0.0,0.23,0.25,0.0,0.23,0.24,0.25,0.23,0.24,0.22,0.0,0.27,0.24,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.23,0.0,0.22,0.0,0.23,0.24,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84
12/02/2021,1.29,0.95,0.95,1.01,0.63,0.49,0.8,0.71,0.68,0.7,0.64,0.61,0.88,0.57,0.58,0.63,0.6,0.7,0.67,0.66,0.69,0.61,0.49,0.0,0.55,0.58,0.56,0.61,0.57,0.5,0.48,0.64,0.48,0.44,0.56,0.48,0.54,0.49,0.48,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.5,0.49,0.38,0.41,0.37,0.41,0.42,0.34,0.44,0.39,0.29,0.31,0.4,0.34,0.44,0.39,0.33,0.38,0.44,0.4,0.5,0.29,0.44,0.35,0.44,0.4,0.33,0.28,0.36,0.42,0.36,0.37,0.38,0.34,0.35,0.41,0.47,0.35,0.43,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.4,0.41,0.32,0.27,0.36,0.29,0.4,0.33,0.35,0.37,0.33,0.36,0.27,0.32,0.33,0.3,0.33,0.28,0.32,0.31,0.31,0.3,0.21,0.3,0.3,0.32,0.28,0.27,0.34,0.4,0.29,0.32,0.29,0.32,0.3,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.29,0.26,0.25,0.23,0.34,0.26,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.3,0.26,0.25,0.23,0.26,0.29,0.25,0.26,0.26,0.25,0.26,0.24,0.3,0.26,0.25,0.28,0.21,0.25,0.25,0.27,0.28,0.31,0.22,0.25,0.24,0.23,0.0,0.24,0.25,0.0,0.0,0.23,0.25,0.0,0.23,0.24,0.25,0.23,0.24,0.22,0.0,0.27,0.24,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.23,0.0,0.22,0.0,0.23,0.24,0.0,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84
12/06/2021,1.31,0.97,0.92,1.1,0.6,0.48,0.8,0.66,0.69,0.73,0.63,0.59,0.85,0.56,0.57,0.65,0.59,0.72,0.68,0.68,0.7,0.62,0.49,0.0,0.54,0.6,0.57,0.61,0.57,0.5,0.48,0.67,0.47,0.44,0.57,0.49,0.56,0.5,0.47,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.49,0.5,0.38,0.4,0.38,0.4,0.42,0.35,0.44,0.38,0.3,0.31,0.36,0.34,0.43,0.39,0.33,0.38,0.44,0.4,0.51,0.28,0.43,0.34,0.44,0.4,0.32,0.27,0.36,0.42,0.36,0.37,0.39,0.34,0.35,0.42,0.45,0.35,0.44,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.41,0.41,0.32,0.26,0.36,0.29,0.4,0.32,0.35,0.36,0.33,0.37,0.27,0.34,0.33,0.3,0.33,0.28,0.32,0.33,0.32,0.3,0.22,0.3,0.31,0.32,0.28,0.28,0.34,0.42,0.29,0.32,0.29,0.31,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.28,0.25,0.26,0.23,0.35,0.27,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.31,0.26,0.25,0.22,0.26,0.29,0.25,0.26,0.26,0.24,0.25,0.25,0.3,0.26,0.24,0.28,0.0,0.26,0.25,0.26,0.29,0.3,0.22,0.24,0.25,0.24,0.21,0.24,0.25,0.21,0.0,0.23,0.24,0.0,0.23,0.23,0.25,0.23,0.24,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,75.93
12/07/2021,1.31,0.97,0.92,1.1,0.6,0.48,0.8,0.66,0.69,0.73,0.63,0.59,0.85,0.56,0.57,0.65,0.59,0.72,0.68,0.68,0.7,0.62,0.49,0.0,0.54,0.6,0.57,0.61,0.57,0.5,0.48,0.67,0.47,0.44,0.57,0.49,0.56,0.5,0.47,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.49,0.5,0.38,0.4,0.38,0.4,0.42,0.35,0.44,0.38,0.3,0.31,0.36,0.34,0.43,0.39,0.33,0.38,0.44,0.4,0.51,0.28,0.43,0.34,0.44,0.4,0.32,0.27,0.36,0.42,0.36,0.37,0.39,0.34,0.35,0.42,0.45,0.35,0.44,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.41,0.41,0.32,0.26,0.36,0.29,0.4,0.32,0.35,0.36,0.33,0.37,0.27,0.34,0.33,0.3,0.33,0.28,0.32,0.33,0.32,0.3,0.22,0.3,0.31,0.32,0.28,0.28,0.34,0.42,0.29,0.32,0.29,0.31,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.28,0.25,0.26,0.23,0.35,0.27,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.31,0.26,0.25,0.22,0.26,0.29,0.25,0.26,0.26,0.24,0.25,0.25,0.3,0.26,0.24,0.28,0.0,0.26,0.25,0.26,0.29,0.3,0.22,0.24,0.25,0.24,0.21,0.24,0.25,0.21,0.0,0.23,0.24,0.0,0.23,0.23,0.25,0.23,0.24,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,75.93
12/08/2021,1.31,0.97,0.92,1.1,0.6,0.48,0.8,0.66,0.69,0.73,0.63,0.59,0.85,0.56,0.57,0.65,0.59,0.72,0.68,0.68,0.7,0.62,0.49,0.0,0.54,0.6,0.57,0.61,0.57,0.5,0.48,0.67,0.47,0.44,0.57,0.49,0.56,0.5,0.47,0.42,0.44,0.49,0.45,0.4,0.46,0.46,0.49,0.5,0.38,0.4,0.38,0.4,0.42,0.35,0.44,0.38,0.3,0.31,0.36,0.34,0.43,0.39,0.33,0.38,0.44,0.4,0.51,0.28,0.43,0.34,0.44,0.4,0.32,0.27,0.36,0.42,0.36,0.37,0.39,0.34,0.35,0.42,0.45,0.35,0.44,0.35,0.36,0.32,0.32,0.41,0.31,0.39,0.35,0.41,0.41,0.32,0.26,0.36,0.29,0.4,0.32,0.35,0.36,0.33,0.37,0.27,0.34,0.33,0.3,0.33,0.28,0.32,0.33,0.32,0.3,0.22,0.3,0.31,0.32,0.28,0.28,0.34,0.42,0.29,0.32,0.29,0.31,0.31,0.3,0.29,0.25,0.27,0.28,0.31,0.31,0.33,0.35,0.28,0.25,0.26,0.23,0.35,0.27,0.28,0.28,0.3,0.26,0.28,0.29,0.32,0.28,0.0,0.31,0.26,0.25,0.22,0.26,0.29,0.25,0.26,0.26,0.24,0.25,0.25,0.3,0.26,0.24,0.28,0.0,0.26,0.25,0.26,0.29,0.3,0.22,0.24,0.25,0.24,0.21,0.24,0.25,0.21,0.0,0.23,0.24,0.0,0.23,0.23,0.25,0.23,0.24,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.29,0.0,0.23,0.25,0.0,0.22,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.0,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,75.93
