,BRK.B,JPM,DIS,BAC,JNJ,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,UNH,WFC,PG,MDT,V,PM,HON,CMCSA,C,KO,MS,RTX,BA,GS,IBM,PEP,MMM,GE,AXP,CVS,SCHW,MA,MCD,MRK,HD,ANTM,FIS,PLD,MU,MDLZ,ABT,MO,GILD,ACN,NEE,TXN,COST,TJX,COP,CI,PNC,UNP,DUK,USB,CME,NKE,TFC,GM,LLY,CB,BDX,BMY,AMGN,COF,ORCL,SO,LIN,CAT,BSX,AVGO,AMT,D,ETN,DHR,HCA,BKNG,F,GPN,SBUX,NOC,ABBV,NXPI,LMT,EOG,JCI,UPS,MET,EXC,SYK,ADP,ROST,SLB,CNC,DLR,GD,AEP,SRE,SPG,TGT,DD,BAX,STZ,ALL,PRU,LOW,BK,PPG,AIG,PXD,PSX,MMC,NSC,IFF,MAR,BLK,TRV,SYY,MPC,DFS,CSX,ADI,WELL,KMI,ITW,XEL,HPQ,GIS,ZBH,AFL,WM,ISRG,WBA,EMR,ILMN,CCI,APD,CL,SWK,ADM,EL,CTVA,WMB,PEG,ATVI,PCAR,VLO,ICE,EQIX,LUV,KR,STT,EW,AMP,CBRE,WEC,WLTW,AVB,MCK,LEN,TMUS,PSA,EQR,DE,LH,KMB,DAL,HUM,ECL,NUE,ES,TEL,ZTS,ED,OKE,WY,ARE,O,OXY,SYF,KHC,LYB,VIAC,FDX,FITB,VFC,AON,DOW,IP,FTV,NTRS,RSG,BIIB,TT,KMX,TSN,DOV,HIG,ROP,USD,HLT,PPL,NEM,DLTR,XTSLA,MLM,DTE,SHW,ESS,MAA,MRNA,AEE,EIX,FISV,VTR,GE.,YUM,ETR,ANSGR.IS,HBAN,MSI,IR,DVN,n/a,HAL,PYPL,CRM,CHTR,PGR,DG,CARR,CTSH,SPGI,PH,EA,MTCH,AWK,AME,FCX,CMI,BLL,GLW,INFO,CERN,APTV,MCHP,CHD,EXPE,LHX,WTW,BKR,MKC,VRTX,QRVO,DPZ,ZION,KEY,SUM
01/17/2022,3.04,1.39,1.46,1.01,2.29,1.54,1.14,1.15,0.74,0.74,0.99,1.26,1.07,1.32,1.15,1.98,0.76,1.06,0.82,0.78,1.21,0.69,1.22,0.39,0.71,0.64,0.0,0.62,0.72,0.54,0.58,0.31,0.72,0.23,0.88,0.55,1.06,0.51,0.56,0.37,0.23,0.55,0.49,0.56,0.48,0.46,0.5,0.86,0.45,0.58,0.45,0.57,0.41,0.49,0.48,0.41,0.44,0.41,0.45,0.46,0.46,0.0,0.44,0.39,0.74,0.4,0.18,0.0,0.37,0.43,0.63,0.33,0.55,0.29,0.33,0.35,0.31,0.13,0.52,0.51,0.22,0.31,0.31,0.56,0.0,0.46,0.17,0.0,0.45,0.25,0.29,0.27,0.24,0.19,0.26,0.24,0.23,0.25,0.24,0.23,0.0,0.26,0.23,0.22,0.21,0.18,0.23,0.0,0.25,0.21,0.27,0.0,0.2,0.17,0.36,0.19,0.23,0.31,0.21,0.21,0.23,0.0,0.42,0.47,0.2,0.18,0.22,0.19,0.0,0.22,0.14,0.2,0.15,0.18,0.2,0.3,0.16,0.23,0.34,0.36,0.16,0.21,0.16,0.18,0.18,0.17,0.26,0.17,0.18,0.16,0.19,0.14,0.17,0.2,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.15,0.33,0.0,0.16,0.3,0.0,0.25,0.14,0.26,0.29,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.14,0.0,0.33,0.17,0.0,0.0,0.23,0.0,0.14,0.14,0.0,0.18,0.23,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.16,0.17,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45,0.4,0.33,0.27,0.23,0.24,0.21,0.22,0.19,0.18,0.16,0.17,0.19,0.17,0.15,0.15,0.13,0.14,0.13,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.03
01/18/2022,3.07,1.3,1.43,1.0,2.28,1.57,1.14,1.17,0.74,0.73,1.0,1.28,1.07,1.32,1.2,2.0,0.75,1.06,0.83,0.77,1.22,0.69,1.23,0.37,0.71,0.65,0.0,0.62,0.73,0.53,0.58,0.31,0.72,0.24,0.88,0.55,1.06,0.49,0.57,0.37,0.23,0.56,0.49,0.55,0.48,0.46,0.48,0.84,0.45,0.56,0.44,0.59,0.41,0.48,0.48,0.41,0.44,0.41,0.45,0.46,0.46,0.0,0.44,0.39,0.74,0.4,0.18,0.0,0.38,0.43,0.64,0.33,0.55,0.29,0.33,0.35,0.31,0.13,0.52,0.51,0.23,0.3,0.31,0.57,0.0,0.47,0.17,0.0,0.44,0.25,0.28,0.27,0.23,0.19,0.27,0.24,0.23,0.26,0.24,0.23,0.0,0.25,0.23,0.22,0.21,0.18,0.23,0.0,0.25,0.2,0.27,0.0,0.2,0.16,0.36,0.19,0.23,0.3,0.21,0.21,0.24,0.0,0.42,0.48,0.2,0.18,0.21,0.19,0.0,0.22,0.14,0.2,0.15,0.18,0.2,0.3,0.17,0.23,0.33,0.36,0.16,0.21,0.16,0.18,0.18,0.17,0.26,0.17,0.18,0.16,0.19,0.14,0.17,0.2,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.15,0.33,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.18,0.0,0.0,0.23,0.0,0.13,0.14,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.25,0.15,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.5,0.46,0.39,0.33,0.26,0.23,0.24,0.21,0.22,0.19,0.18,0.15,0.17,0.19,0.17,0.15,0.15,0.0,0.14,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92
01/19/2022,3.07,1.3,1.43,1.0,2.28,1.57,1.14,1.17,0.74,0.73,1.0,1.28,1.07,1.32,1.2,2.0,0.75,1.06,0.83,0.77,1.22,0.69,1.23,0.37,0.71,0.65,0.0,0.62,0.73,0.53,0.58,0.31,0.72,0.24,0.88,0.55,1.06,0.49,0.57,0.37,0.23,0.56,0.49,0.55,0.48,0.46,0.48,0.84,0.45,0.56,0.44,0.59,0.41,0.48,0.48,0.41,0.44,0.41,0.45,0.46,0.46,0.0,0.44,0.39,0.74,0.4,0.18,0.0,0.38,0.43,0.64,0.33,0.55,0.29,0.33,0.35,0.31,0.13,0.52,0.51,0.23,0.3,0.31,0.57,0.0,0.47,0.17,0.0,0.44,0.25,0.28,0.27,0.23,0.19,0.27,0.24,0.23,0.26,0.24,0.23,0.0,0.25,0.23,0.22,0.21,0.18,0.23,0.0,0.25,0.2,0.27,0.0,0.2,0.16,0.36,0.19,0.23,0.3,0.21,0.21,0.24,0.0,0.42,0.48,0.2,0.18,0.21,0.19,0.0,0.22,0.14,0.2,0.15,0.18,0.2,0.3,0.17,0.23,0.33,0.36,0.16,0.21,0.16,0.18,0.18,0.17,0.26,0.17,0.18,0.16,0.19,0.14,0.17,0.2,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.15,0.33,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.18,0.0,0.0,0.23,0.0,0.13,0.14,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.25,0.15,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.5,0.46,0.39,0.33,0.26,0.23,0.24,0.21,0.22,0.19,0.18,0.15,0.17,0.19,0.17,0.15,0.15,0.0,0.14,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92
01/20/2022,3.07,1.3,1.43,1.0,2.28,1.57,1.14,1.17,0.74,0.73,1.0,1.28,1.07,1.32,1.2,2.0,0.75,1.06,0.83,0.77,1.22,0.69,1.23,0.37,0.71,0.65,0.0,0.62,0.73,0.53,0.58,0.31,0.72,0.24,0.88,0.55,1.06,0.49,0.57,0.37,0.23,0.56,0.49,0.55,0.48,0.46,0.48,0.84,0.45,0.56,0.44,0.59,0.41,0.48,0.48,0.41,0.44,0.41,0.45,0.46,0.46,0.0,0.44,0.39,0.74,0.4,0.18,0.0,0.38,0.43,0.64,0.33,0.55,0.29,0.33,0.35,0.31,0.13,0.52,0.51,0.23,0.3,0.31,0.57,0.0,0.47,0.17,0.0,0.44,0.25,0.28,0.27,0.23,0.19,0.27,0.24,0.23,0.26,0.24,0.23,0.0,0.25,0.23,0.22,0.21,0.18,0.23,0.0,0.25,0.2,0.27,0.0,0.2,0.16,0.36,0.19,0.23,0.3,0.21,0.21,0.24,0.0,0.42,0.48,0.2,0.18,0.21,0.19,0.0,0.22,0.14,0.2,0.15,0.18,0.2,0.3,0.17,0.23,0.33,0.36,0.16,0.21,0.16,0.18,0.18,0.17,0.26,0.17,0.18,0.16,0.19,0.14,0.17,0.2,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.15,0.33,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.18,0.0,0.0,0.23,0.0,0.13,0.14,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.25,0.15,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.5,0.46,0.39,0.33,0.26,0.23,0.24,0.21,0.22,0.19,0.18,0.15,0.17,0.19,0.17,0.15,0.15,0.0,0.14,0.0,0.0,0.0,0.14,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.92
01/21/2022,3.07,1.26,1.45,0.98,2.3,1.62,1.16,1.17,0.73,0.73,1.02,1.3,1.06,1.32,1.18,1.98,0.76,1.08,0.83,0.77,1.2,0.68,1.24,0.36,0.71,0.65,0.0,0.62,0.73,0.54,0.59,0.31,0.72,0.23,0.88,0.55,1.08,0.49,0.57,0.36,0.23,0.54,0.49,0.55,0.48,0.46,0.48,0.83,0.45,0.55,0.43,0.6,0.42,0.48,0.47,0.41,0.44,0.42,0.45,0.47,0.45,0.0,0.44,0.39,0.75,0.41,0.18,0.0,0.38,0.42,0.65,0.33,0.54,0.29,0.33,0.35,0.31,0.0,0.51,0.5,0.22,0.3,0.31,0.58,0.0,0.48,0.18,0.0,0.45,0.26,0.29,0.27,0.23,0.18,0.28,0.24,0.23,0.26,0.24,0.23,0.0,0.25,0.23,0.23,0.21,0.18,0.23,0.0,0.25,0.2,0.26,0.0,0.2,0.16,0.35,0.19,0.23,0.3,0.21,0.21,0.24,0.0,0.41,0.47,0.2,0.18,0.22,0.19,0.0,0.22,0.14,0.2,0.15,0.17,0.2,0.3,0.16,0.23,0.33,0.37,0.16,0.21,0.15,0.18,0.19,0.17,0.34,0.17,0.18,0.16,0.19,0.14,0.17,0.19,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.14,0.33,0.0,0.16,0.31,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.18,0.0,0.0,0.23,0.0,0.14,0.14,0.0,0.18,0.22,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.26,0.15,0.2,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.49,0.45,0.38,0.34,0.26,0.23,0.24,0.21,0.22,0.2,0.17,0.15,0.17,0.19,0.18,0.15,0.15,0.0,0.14,0.0,0.0,0.13,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.08
01/24/2022,3.03,1.25,1.43,0.98,2.32,1.65,1.18,1.13,0.72,0.74,1.03,1.32,1.07,1.35,1.17,2.09,0.76,1.09,0.85,0.77,1.22,0.68,1.26,0.39,0.7,0.63,0.0,0.62,0.74,0.53,0.57,0.3,0.72,0.23,0.89,0.55,1.09,0.47,0.58,0.37,0.24,0.51,0.5,0.55,0.49,0.45,0.48,0.87,0.43,0.56,0.43,0.6,0.42,0.47,0.49,0.42,0.41,0.44,0.45,0.45,0.42,0.0,0.44,0.4,0.76,0.4,0.18,0.0,0.38,0.43,0.62,0.33,0.52,0.29,0.34,0.34,0.31,0.0,0.53,0.45,0.22,0.29,0.32,0.58,0.0,0.49,0.17,0.0,0.45,0.25,0.3,0.27,0.23,0.18,0.28,0.25,0.23,0.26,0.24,0.23,0.0,0.26,0.22,0.23,0.21,0.18,0.23,0.0,0.24,0.2,0.26,0.0,0.2,0.17,0.36,0.19,0.23,0.3,0.22,0.21,0.24,0.0,0.42,0.45,0.2,0.18,0.21,0.2,0.0,0.22,0.14,0.2,0.15,0.17,0.2,0.3,0.16,0.23,0.34,0.37,0.16,0.21,0.15,0.18,0.19,0.18,0.34,0.17,0.18,0.16,0.19,0.14,0.17,0.18,0.14,0.0,0.0,0.16,0.0,0.0,0.21,0.14,0.33,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.2,0.0,0.0,0.14,0.14,0.0,0.33,0.17,0.0,0.0,0.23,0.0,0.14,0.13,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.5,0.45,0.38,0.33,0.26,0.22,0.24,0.21,0.22,0.21,0.18,0.16,0.17,0.19,0.17,0.16,0.14,0.13,0.14,0.0,0.0,0.13,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.15
01/25/2022,3.03,1.25,1.43,0.98,2.32,1.65,1.18,1.13,0.72,0.74,1.03,1.32,1.07,1.35,1.17,2.09,0.76,1.09,0.85,0.77,1.22,0.68,1.26,0.39,0.7,0.63,0.0,0.62,0.74,0.53,0.57,0.3,0.72,0.23,0.89,0.55,1.09,0.47,0.58,0.37,0.24,0.51,0.5,0.55,0.49,0.45,0.48,0.87,0.43,0.56,0.43,0.6,0.42,0.47,0.49,0.42,0.41,0.44,0.45,0.45,0.42,0.0,0.44,0.4,0.76,0.4,0.18,0.0,0.38,0.43,0.62,0.33,0.52,0.29,0.34,0.34,0.31,0.0,0.53,0.45,0.22,0.29,0.32,0.58,0.0,0.49,0.17,0.0,0.45,0.25,0.3,0.27,0.23,0.18,0.28,0.25,0.23,0.26,0.24,0.23,0.0,0.26,0.22,0.23,0.21,0.18,0.23,0.0,0.24,0.2,0.26,0.0,0.2,0.17,0.36,0.19,0.23,0.3,0.22,0.21,0.24,0.0,0.42,0.45,0.2,0.18,0.21,0.2,0.0,0.22,0.14,0.2,0.15,0.17,0.2,0.3,0.16,0.23,0.34,0.37,0.16,0.21,0.15,0.18,0.19,0.18,0.34,0.17,0.18,0.16,0.19,0.14,0.17,0.18,0.14,0.0,0.0,0.16,0.0,0.0,0.21,0.14,0.33,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.28,0.0,0.16,0.27,0.17,0.15,0.0,0.0,0.15,0.2,0.0,0.0,0.14,0.14,0.0,0.33,0.17,0.0,0.0,0.23,0.0,0.14,0.13,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.5,0.45,0.38,0.33,0.26,0.22,0.24,0.21,0.22,0.21,0.18,0.16,0.17,0.19,0.17,0.16,0.14,0.13,0.14,0.0,0.0,0.13,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.15
01/26/2022,3.01,1.25,1.35,0.98,2.34,1.65,1.19,1.14,0.71,0.74,1.02,1.32,1.07,1.36,1.15,2.12,0.77,1.06,0.86,0.76,1.22,0.68,1.27,0.39,0.7,0.61,0.0,0.63,0.75,0.54,0.57,0.3,0.72,0.23,0.88,0.56,1.09,0.48,0.58,0.37,0.24,0.49,0.51,0.56,0.5,0.46,0.48,0.87,0.45,0.56,0.44,0.59,0.42,0.46,0.5,0.43,0.4,0.44,0.45,0.44,0.42,0.0,0.45,0.41,0.76,0.41,0.17,0.0,0.39,0.43,0.62,0.33,0.51,0.29,0.35,0.34,0.31,0.13,0.52,0.44,0.22,0.3,0.32,0.58,0.0,0.49,0.17,0.0,0.45,0.25,0.3,0.27,0.23,0.18,0.28,0.24,0.24,0.26,0.24,0.23,0.0,0.26,0.22,0.23,0.21,0.18,0.22,0.0,0.23,0.2,0.26,0.0,0.2,0.17,0.36,0.19,0.23,0.3,0.22,0.21,0.23,0.0,0.41,0.46,0.21,0.18,0.22,0.2,0.0,0.23,0.14,0.2,0.15,0.16,0.2,0.3,0.16,0.23,0.34,0.38,0.15,0.21,0.15,0.18,0.19,0.18,0.34,0.17,0.17,0.16,0.19,0.14,0.17,0.18,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.14,0.32,0.0,0.16,0.3,0.0,0.26,0.13,0.26,0.26,0.0,0.16,0.27,0.17,0.16,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.13,0.0,0.32,0.17,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.17,0.22,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.27,0.15,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.13,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.48,0.45,0.38,0.34,0.26,0.22,0.24,0.21,0.22,0.21,0.18,0.16,0.17,0.18,0.17,0.15,0.15,0.13,0.15,0.0,0.0,0.14,0.14,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.09
01/27/2022,3.0,1.25,1.35,0.97,2.31,1.66,1.18,1.14,0.71,0.72,1.01,1.32,1.07,1.36,1.15,2.1,0.76,1.04,0.84,0.76,1.23,0.67,1.26,0.39,0.71,0.61,0.0,0.62,0.75,0.54,0.57,0.3,0.74,0.23,0.87,0.56,1.07,0.5,0.59,0.37,0.24,0.5,0.51,0.55,0.49,0.46,0.48,0.87,0.45,0.57,0.45,0.59,0.42,0.46,0.5,0.42,0.41,0.43,0.46,0.45,0.41,0.0,0.45,0.4,0.75,0.4,0.18,0.0,0.38,0.43,0.62,0.33,0.52,0.3,0.34,0.34,0.3,0.13,0.52,0.43,0.22,0.31,0.32,0.58,0.0,0.49,0.17,0.0,0.46,0.25,0.3,0.27,0.23,0.19,0.28,0.24,0.23,0.26,0.24,0.23,0.0,0.26,0.22,0.23,0.21,0.19,0.22,0.0,0.24,0.2,0.26,0.0,0.2,0.17,0.36,0.19,0.23,0.29,0.22,0.21,0.23,0.0,0.41,0.47,0.2,0.18,0.22,0.2,0.0,0.22,0.14,0.2,0.15,0.16,0.2,0.3,0.16,0.23,0.34,0.38,0.16,0.21,0.15,0.18,0.18,0.18,0.34,0.17,0.17,0.16,0.19,0.14,0.17,0.19,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.15,0.34,0.0,0.16,0.3,0.0,0.26,0.13,0.26,0.26,0.0,0.16,0.27,0.17,0.16,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.13,0.0,0.32,0.17,0.0,0.0,0.22,0.0,0.14,0.13,0.0,0.18,0.23,0.0,0.14,0.0,0.0,0.25,0.0,0.0,0.0,0.27,0.16,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.47,0.46,0.38,0.35,0.27,0.22,0.24,0.21,0.22,0.21,0.18,0.16,0.17,0.18,0.17,0.15,0.15,0.13,0.15,0.0,0.0,0.13,0.14,0.14,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.02
01/28/2022,3.04,1.26,1.34,0.99,2.39,1.71,1.18,1.12,0.7,0.73,1.02,1.38,1.05,1.35,1.16,2.09,0.76,1.04,0.86,0.75,1.22,0.69,1.26,0.39,0.73,0.61,0.0,0.66,0.74,0.54,0.54,0.33,0.74,0.23,0.84,0.56,1.09,0.49,0.58,0.36,0.24,0.49,0.5,0.55,0.5,0.47,0.48,0.8,0.44,0.56,0.45,0.62,0.42,0.47,0.5,0.43,0.42,0.43,0.46,0.45,0.41,0.0,0.45,0.4,0.75,0.4,0.18,0.0,0.39,0.43,0.63,0.33,0.51,0.3,0.34,0.34,0.3,0.13,0.52,0.42,0.22,0.3,0.33,0.58,0.0,0.51,0.18,0.0,0.45,0.25,0.29,0.27,0.23,0.19,0.29,0.24,0.23,0.26,0.24,0.23,0.0,0.26,0.22,0.23,0.21,0.19,0.23,0.0,0.24,0.2,0.26,0.0,0.2,0.17,0.36,0.18,0.23,0.3,0.22,0.21,0.24,0.0,0.4,0.45,0.2,0.18,0.21,0.2,0.0,0.22,0.14,0.2,0.15,0.16,0.2,0.3,0.15,0.23,0.33,0.37,0.16,0.21,0.15,0.18,0.19,0.18,0.33,0.18,0.18,0.16,0.19,0.14,0.17,0.19,0.14,0.0,0.0,0.16,0.0,0.0,0.2,0.14,0.34,0.0,0.16,0.3,0.0,0.25,0.13,0.26,0.25,0.0,0.16,0.26,0.17,0.16,0.0,0.0,0.15,0.21,0.0,0.0,0.14,0.13,0.0,0.32,0.17,0.0,0.0,0.23,0.0,0.14,0.13,0.0,0.18,0.22,0.0,0.14,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.16,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.46,0.44,0.38,0.35,0.27,0.22,0.23,0.2,0.22,0.2,0.17,0.15,0.17,0.18,0.17,0.15,0.15,0.0,0.15,0.0,0.0,0.13,0.14,0.14,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,83.08000000000001
01/31/2022,3.07,1.26,1.34,1.0,2.45,1.73,1.15,1.06,0.69,0.75,0.94,1.42,1.05,1.37,1.17,2.1,0.76,1.07,0.87,0.75,1.19,0.69,1.26,0.4,0.73,0.57,0.0,0.65,0.74,0.53,0.54,0.33,0.77,0.24,0.88,0.56,1.11,0.49,0.58,0.36,0.23,0.48,0.51,0.54,0.5,0.46,0.48,0.78,0.45,0.57,0.46,0.64,0.41,0.47,0.51,0.43,0.42,0.44,0.46,0.45,0.41,0.0,0.45,0.39,0.77,0.41,0.17,0.0,0.39,0.43,0.63,0.34,0.52,0.29,0.35,0.34,0.3,0.0,0.53,0.42,0.22,0.3,0.3,0.6,0.0,0.52,0.19,0.0,0.44,0.25,0.3,0.27,0.21,0.18,0.3,0.24,0.22,0.26,0.24,0.24,0.0,0.25,0.22,0.23,0.21,0.19,0.23,0.0,0.24,0.2,0.26,0.0,0.2,0.16,0.36,0.18,0.23,0.29,0.22,0.21,0.24,0.0,0.41,0.45,0.2,0.19,0.21,0.2,0.0,0.23,0.14,0.21,0.15,0.16,0.2,0.3,0.14,0.22,0.33,0.38,0.15,0.23,0.15,0.19,0.19,0.18,0.34,0.18,0.18,0.16,0.18,0.14,0.17,0.19,0.0,0.0,0.0,0.16,0.0,0.0,0.21,0.14,0.34,0.0,0.16,0.31,0.0,0.25,0.13,0.27,0.25,0.0,0.16,0.24,0.16,0.16,0.0,0.0,0.14,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.16,0.0,0.0,0.24,0.0,0.13,0.13,0.0,0.17,0.22,0.0,0.15,0.0,0.13,0.24,0.0,0.0,0.0,0.26,0.16,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.47,0.44,0.38,0.34,0.26,0.22,0.23,0.2,0.22,0.2,0.16,0.15,0.17,0.17,0.17,0.17,0.17,0.0,0.15,0.0,0.0,0.13,0.14,0.13,0.15,0.13,0.13,0.0,0.0,0.0,0.0,0.0,83.21000000000001
02/01/2022,0.0,1.26,1.35,0.99,0.0,1.71,1.18,1.04,0.69,0.75,0.97,1.35,1.05,1.37,1.16,2.08,0.75,1.17,0.87,0.75,1.22,0.69,1.27,0.4,0.73,0.57,0.0,0.65,0.74,0.5,0.54,0.33,0.77,0.23,0.94,0.56,1.1,0.5,0.58,0.38,0.24,0.48,0.5,0.56,0.5,0.46,0.49,0.76,0.45,0.57,0.46,0.63,0.42,0.47,0.5,0.43,0.42,0.44,0.46,0.45,0.39,0.0,0.46,0.39,0.77,0.41,0.17,0.0,0.39,0.42,0.58,0.33,0.53,0.3,0.35,0.33,0.31,0.0,0.53,0.41,0.23,0.3,0.3,0.6,0.0,0.52,0.19,0.0,0.44,0.25,0.3,0.26,0.21,0.18,0.3,0.24,0.23,0.27,0.24,0.24,0.0,0.26,0.21,0.23,0.21,0.19,0.22,0.0,0.24,0.2,0.25,0.0,0.2,0.16,0.36,0.18,0.23,0.3,0.22,0.21,0.24,0.0,0.41,0.46,0.2,0.18,0.21,0.2,0.0,0.23,0.14,0.2,0.15,0.16,0.19,0.29,0.14,0.23,0.33,0.38,0.15,0.23,0.15,0.19,0.19,0.18,0.33,0.18,0.18,0.16,0.19,0.14,0.16,0.18,0.13,0.0,0.0,0.16,0.0,0.0,0.21,0.14,0.34,0.0,0.16,0.31,0.0,0.25,0.13,0.27,0.25,0.0,0.16,0.25,0.17,0.16,0.0,0.0,0.14,0.21,0.0,0.0,0.14,0.14,0.0,0.32,0.16,0.0,0.0,0.24,0.0,0.13,0.0,0.0,0.18,0.22,0.0,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.26,0.16,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.47,0.45,0.39,0.34,0.26,0.22,0.24,0.21,0.21,0.2,0.17,0.15,0.17,0.16,0.17,0.16,0.17,0.0,0.14,0.0,0.0,0.13,0.14,0.13,0.16,0.0,0.13,0.13,0.04,0.03,0.03,0.0,77.72
