,XTSLA,DCOM,CLNE,FNKO,CUBI,ANF,MOV,TLYS,MOD,TILE,CASH,COWN,SCHN,ODP,MYRG,ATI,HIBB,BGCP,HWC,WCC,TBK,TITN,KALU,ASIX,NESR,KNL,VNDA,HSII,HAFC,UFS,SITC,CRS,AOSL,XHR,AMKR,HAYN,DXPE,AKR,SEM,GMS,MSBI,ETH,PPBI,FFIC,VRA,HCI,VLY,URBN,EBSB,KRG,CMTL,TCBI,RES,APOG,SASR,DAN,HZO,XPER,FFBC,UFI,TOWN,REVG,CNOB,IIIN,BKU,NSIT,CATY,PFC,CPF,PIPR,INN,PFS,ZUMZ,EME,LBAI,SCHL,AVNT,SBCF,FFWM,FBMS,TBI,AIMC,FRME,SGH,ARCB,MEI,IBCP,NPO,HOPE,TCBK,NFBK,BECN,UCBI,KRNY,FULT,OFG,ISBC,WASH,HTBK,DCO,LPG,SP,SFNC,AUB,BANC,EFSC,HBNC,UBSI,FBP,PRIM,NTB,CXP,STBA,MATX,BMTC,SSB,IBTX,FHI,CFB,MLHR,RCII,BRKL,WIRE,STRL,HOMB,CMC,GLDD,BUSE,PEBO,RDN,ANDE,WRLD,MLI,MATW,ABTX,SIGI,MTX,WSFS,SPNT,CMCO,SCS,SRCE,PQG,INT,ACCO,BANF,ESGR,GSBC,THR,CNO,WAFD,TRMK,AEL,B,CTBI,GBX,CNX,FDP,SANM,BV,VSH,COLB,CCS,HMST,PBH,BCC,BHE,SR,UTL,BXS,PDM,FUL,EIG,SOI,KN,HOFT,PRA,KELYA,TSC,HNI,SBRA,WOR,ACA,NTCT,INDB,TMP,NX,RUSHA,MHO,POWL,SPWH,NWE,TTMI,THFF,ONB,PFBC,DHT,UFCS,AVA,BKH,WNC,RGP,NMIH,CHCO,HFWA,NBTB,STC,TRST,ABM,TPH,GABC,NCBS,CVLG,ECVT,KAR,AAWW,SPTN,ETD,HCC,LAUR,EZPW,HMN,CVBF,SWX,USX,CLW,SGC,TMHC,MLKN,GLT,MTOR,CADE,KBH,SUM
11/10/2021,2.32,1.0,0.79,0.72,1.2,0.77,0.83,0.61,0.41,0.61,0.65,0.55,0.62,0.54,0.69,0.47,0.53,0.5,0.64,0.72,0.93,0.54,0.43,0.85,0.43,0.0,0.43,0.57,0.55,0.47,0.56,0.41,0.77,0.52,0.49,0.59,0.51,0.5,0.4,0.56,0.47,0.0,0.45,0.54,0.37,0.63,0.49,0.39,0.55,0.44,0.41,0.46,0.48,0.52,0.51,0.41,0.49,0.35,0.39,0.45,0.46,0.46,0.57,0.53,0.38,0.44,0.48,0.48,0.39,0.57,0.47,0.47,0.39,0.45,0.45,0.43,0.51,0.39,0.51,0.47,0.43,0.33,0.43,0.49,0.82,0.38,0.45,0.41,0.37,0.44,0.46,0.44,0.4,0.44,0.42,0.41,0.49,0.43,0.42,0.34,0.38,0.44,0.45,0.4,0.49,0.42,0.47,0.42,0.47,0.36,0.41,0.41,0.36,0.52,0.46,0.4,0.39,0.37,0.41,0.0,0.31,0.36,0.7,0.45,0.41,0.39,0.37,0.4,0.4,0.36,0.45,0.54,0.49,0.37,0.39,0.37,0.35,0.4,0.33,0.37,0.0,0.38,0.0,0.31,0.37,0.38,0.35,0.37,0.35,0.37,0.4,0.34,0.35,0.0,0.38,0.32,0.37,0.3,0.38,0.35,0.0,0.32,0.38,0.34,0.4,0.41,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.3,0.33,0.0,0.3,0.0,0.52,0.31,0.0,0.33,0.29,0.37,0.34,0.35,0.0,0.38,0.31,0.0,0.0,0.29,0.3,0.34,0.32,0.4,0.29,0.0,0.0,0.29,0.33,0.38,0.3,0.0,0.0,0.0,0.33,0.0,0.31,0.32,0.36,0.32,0.38,0.0,0.0,0.33,0.35,0.39,0.3,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.58,0.3,0.29,0.36,0.0,90.92
11/11/2021,2.26,1.0,0.86,0.7,1.17,0.75,0.83,0.61,0.41,0.63,0.65,0.55,0.64,0.53,0.7,0.46,0.54,0.48,0.64,0.71,0.93,0.55,0.44,0.88,0.42,0.0,0.43,0.57,0.53,0.45,0.54,0.43,0.79,0.51,0.49,0.62,0.52,0.49,0.38,0.57,0.47,0.0,0.45,0.53,0.36,0.63,0.49,0.38,0.56,0.43,0.41,0.46,0.47,0.51,0.51,0.4,0.49,0.35,0.38,0.44,0.47,0.48,0.57,0.54,0.37,0.44,0.48,0.48,0.38,0.57,0.46,0.46,0.39,0.44,0.45,0.43,0.52,0.38,0.51,0.47,0.43,0.34,0.43,0.49,0.83,0.39,0.44,0.43,0.37,0.44,0.46,0.44,0.38,0.44,0.42,0.4,0.49,0.43,0.42,0.33,0.38,0.43,0.45,0.41,0.49,0.42,0.47,0.42,0.46,0.37,0.41,0.41,0.35,0.52,0.46,0.4,0.39,0.37,0.42,0.0,0.32,0.35,0.68,0.47,0.41,0.4,0.37,0.4,0.39,0.36,0.46,0.54,0.5,0.37,0.41,0.36,0.35,0.39,0.33,0.37,0.0,0.38,0.0,0.31,0.36,0.38,0.34,0.37,0.35,0.36,0.4,0.33,0.35,0.29,0.38,0.31,0.36,0.29,0.37,0.35,0.0,0.31,0.38,0.34,0.4,0.4,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.31,0.33,0.0,0.3,0.0,0.52,0.3,0.0,0.33,0.29,0.36,0.34,0.35,0.0,0.37,0.3,0.0,0.0,0.0,0.3,0.34,0.31,0.39,0.28,0.0,0.0,0.29,0.34,0.37,0.3,0.0,0.0,0.0,0.33,0.0,0.3,0.32,0.36,0.32,0.39,0.0,0.0,0.33,0.34,0.39,0.3,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.56,0.3,0.28,0.34,0.0,90.63
11/12/2021,2.27,1.0,0.87,0.7,1.2,0.76,0.85,0.62,0.44,0.63,0.66,0.54,0.65,0.53,0.69,0.48,0.56,0.47,0.64,0.7,0.94,0.55,0.43,0.88,0.42,0.0,0.44,0.56,0.53,0.47,0.54,0.44,0.78,0.5,0.5,0.61,0.52,0.49,0.38,0.58,0.47,0.0,0.44,0.53,0.37,0.56,0.49,0.39,0.56,0.43,0.41,0.47,0.49,0.51,0.5,0.4,0.5,0.34,0.38,0.45,0.46,0.48,0.57,0.54,0.37,0.44,0.48,0.48,0.38,0.57,0.46,0.46,0.4,0.44,0.45,0.43,0.52,0.46,0.51,0.47,0.42,0.34,0.43,0.5,0.83,0.38,0.45,0.44,0.36,0.44,0.45,0.44,0.38,0.43,0.42,0.39,0.49,0.43,0.42,0.33,0.39,0.44,0.45,0.4,0.48,0.42,0.47,0.42,0.46,0.34,0.41,0.41,0.36,0.53,0.46,0.4,0.39,0.37,0.41,0.0,0.32,0.35,0.71,0.48,0.41,0.39,0.37,0.4,0.4,0.36,0.46,0.56,0.5,0.37,0.41,0.36,0.35,0.39,0.33,0.37,0.0,0.38,0.0,0.33,0.37,0.38,0.34,0.37,0.37,0.36,0.39,0.33,0.36,0.3,0.38,0.31,0.36,0.29,0.35,0.35,0.0,0.31,0.39,0.34,0.4,0.41,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.32,0.33,0.0,0.29,0.0,0.52,0.31,0.0,0.32,0.29,0.35,0.34,0.35,0.29,0.37,0.31,0.0,0.0,0.0,0.3,0.33,0.31,0.39,0.0,0.0,0.0,0.0,0.35,0.37,0.29,0.0,0.0,0.0,0.34,0.0,0.3,0.33,0.36,0.32,0.39,0.3,0.0,0.32,0.34,0.39,0.29,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.55,0.3,0.29,0.35,0.0,90.94
11/15/2021,2.33,1.0,0.81,0.67,1.16,0.75,0.89,0.61,0.44,0.63,0.58,0.54,0.66,0.47,0.68,0.48,0.56,0.47,0.65,0.72,0.94,0.56,0.42,0.87,0.4,0.0,0.43,0.55,0.48,0.45,0.54,0.43,0.82,0.48,0.49,0.62,0.52,0.5,0.38,0.57,0.47,0.0,0.4,0.53,0.37,0.63,0.49,0.39,0.53,0.44,0.4,0.47,0.46,0.51,0.5,0.4,0.5,0.35,0.34,0.44,0.46,0.48,0.57,0.54,0.33,0.44,0.48,0.49,0.35,0.57,0.45,0.41,0.39,0.44,0.45,0.43,0.52,0.46,0.51,0.47,0.41,0.33,0.43,0.51,0.82,0.39,0.45,0.45,0.32,0.44,0.45,0.45,0.34,0.44,0.43,0.35,0.5,0.44,0.42,0.33,0.39,0.43,0.43,0.41,0.49,0.42,0.46,0.42,0.41,0.32,0.42,0.41,0.32,0.54,0.46,0.41,0.39,0.38,0.42,0.0,0.33,0.31,0.7,0.48,0.41,0.4,0.38,0.41,0.4,0.36,0.46,0.52,0.54,0.37,0.39,0.36,0.36,0.36,0.31,0.37,0.0,0.38,0.0,0.32,0.37,0.38,0.34,0.37,0.35,0.36,0.4,0.3,0.38,0.3,0.38,0.3,0.36,0.3,0.35,0.35,0.0,0.0,0.38,0.32,0.4,0.4,0.0,0.0,0.0,0.0,0.32,0.39,0.0,0.3,0.33,0.0,0.0,0.0,0.52,0.31,0.0,0.32,0.29,0.36,0.3,0.35,0.29,0.36,0.3,0.0,0.0,0.28,0.3,0.33,0.0,0.39,0.29,0.0,0.0,0.29,0.35,0.37,0.29,0.0,0.0,0.0,0.3,0.0,0.31,0.32,0.36,0.32,0.39,0.29,0.0,0.32,0.35,0.39,0.29,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.55,0.3,0.3,0.31,0.0,90.00999999999999
11/16/2021,2.33,1.0,0.81,0.67,1.16,0.75,0.89,0.61,0.44,0.63,0.72,0.54,0.66,0.47,0.68,0.48,0.56,0.47,0.65,0.72,0.94,0.56,0.42,0.87,0.4,0.0,0.43,0.55,0.63,0.45,0.54,0.43,0.82,0.48,0.49,0.62,0.52,0.5,0.38,0.57,0.47,0.0,0.49,0.53,0.37,0.63,0.49,0.39,0.53,0.44,0.4,0.47,0.46,0.51,0.5,0.4,0.5,0.35,0.47,0.44,0.46,0.48,0.57,0.54,0.45,0.44,0.48,0.49,0.47,0.57,0.45,0.46,0.39,0.44,0.45,0.43,0.52,0.46,0.51,0.47,0.41,0.33,0.43,0.51,0.82,0.39,0.45,0.45,0.44,0.44,0.45,0.45,0.45,0.44,0.43,0.48,0.5,0.44,0.42,0.33,0.39,0.43,0.44,0.41,0.5,0.42,0.46,0.42,0.6,0.32,0.42,0.41,0.4,0.54,0.46,0.41,0.39,0.38,0.42,0.0,0.33,0.4,0.7,0.48,0.41,0.4,0.38,0.41,0.4,0.36,0.46,0.52,0.54,0.37,0.39,0.36,0.36,0.45,0.31,0.37,0.0,0.38,0.0,0.32,0.37,0.38,0.34,0.37,0.35,0.36,0.4,0.35,0.4,0.3,0.38,0.3,0.36,0.3,0.35,0.35,0.0,0.34,0.38,0.43,0.4,0.4,0.0,0.0,0.0,0.0,0.32,0.39,0.0,0.3,0.33,0.0,0.35,0.0,0.52,0.31,0.0,0.32,0.0,0.36,0.36,0.35,0.29,0.36,0.3,0.0,0.0,0.0,0.3,0.33,0.3,0.48,0.0,0.0,0.0,0.0,0.35,0.37,0.0,0.3,0.31,0.31,0.37,0.0,0.31,0.32,0.36,0.32,0.39,0.0,0.0,0.32,0.35,0.39,0.29,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.55,0.3,0.3,0.37,0.0,92.28
11/17/2021,2.41,0.99,0.8,0.67,1.2,0.76,0.84,0.62,0.43,0.64,0.59,0.55,0.67,0.48,0.7,0.47,0.56,0.48,0.65,0.73,0.94,0.57,0.43,0.89,0.39,0.0,0.43,0.55,0.48,0.46,0.54,0.44,0.82,0.48,0.49,0.62,0.51,0.49,0.38,0.57,0.47,0.0,0.39,0.53,0.38,0.62,0.49,0.39,0.0,0.44,0.41,0.47,0.45,0.51,0.5,0.42,0.51,0.35,0.34,0.43,0.46,0.48,0.57,0.53,0.33,0.44,0.48,0.48,0.34,0.58,0.44,0.41,0.39,0.44,0.44,0.43,0.52,0.46,0.51,0.47,0.4,0.34,0.43,0.51,0.83,0.39,0.44,0.45,0.32,0.43,0.44,0.45,0.34,0.44,0.42,0.35,0.5,0.44,0.42,0.32,0.38,0.43,0.44,0.41,0.48,0.41,0.46,0.42,0.42,0.32,0.42,0.41,0.32,0.54,0.46,0.41,0.39,0.39,0.41,0.0,0.33,0.31,0.71,0.48,0.4,0.39,0.38,0.41,0.4,0.35,0.46,0.5,0.53,0.37,0.4,0.36,0.36,0.35,0.31,0.37,0.0,0.38,0.0,0.33,0.37,0.38,0.34,0.37,0.35,0.36,0.4,0.3,0.38,0.3,0.38,0.3,0.36,0.3,0.35,0.35,0.0,0.0,0.39,0.32,0.4,0.41,0.0,0.0,0.0,0.0,0.32,0.4,0.0,0.29,0.34,0.0,0.0,0.0,0.52,0.31,0.0,0.32,0.29,0.35,0.82,0.35,0.3,0.37,0.31,0.0,0.28,0.0,0.3,0.33,0.28,0.4,0.29,0.0,0.0,0.29,0.35,0.38,0.28,0.0,0.0,0.0,0.31,0.0,0.31,0.33,0.35,0.32,0.39,0.29,0.0,0.32,0.36,0.39,0.3,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.56,0.3,0.3,0.31,0.0,90.45
11/18/2021,2.41,0.98,0.78,0.69,1.19,0.77,0.83,0.63,0.44,0.65,0.6,0.56,0.65,0.48,0.7,0.47,0.56,0.47,0.66,0.72,0.97,0.58,0.43,0.88,0.37,0.0,0.42,0.56,0.49,0.46,0.53,0.44,0.8,0.47,0.49,0.6,0.49,0.49,0.37,0.56,0.47,0.0,0.39,0.53,0.37,0.62,0.49,0.41,0.0,0.45,0.4,0.47,0.44,0.5,0.5,0.42,0.51,0.36,0.34,0.42,0.46,0.48,0.58,0.53,0.33,0.43,0.48,0.48,0.34,0.58,0.45,0.41,0.39,0.44,0.45,0.43,0.53,0.46,0.51,0.47,0.41,0.34,0.43,0.49,0.82,0.39,0.44,0.45,0.33,0.43,0.44,0.45,0.34,0.44,0.42,0.35,0.51,0.44,0.42,0.32,0.39,0.43,0.45,0.4,0.49,0.41,0.46,0.42,0.42,0.32,0.42,0.41,0.32,0.54,0.46,0.41,0.39,0.39,0.41,0.0,0.33,0.31,0.71,0.47,0.41,0.38,0.39,0.4,0.4,0.36,0.45,0.5,0.52,0.37,0.41,0.36,0.36,0.35,0.3,0.36,0.0,0.38,0.0,0.32,0.37,0.38,0.33,0.37,0.35,0.36,0.4,0.3,0.38,0.3,0.37,0.3,0.37,0.3,0.35,0.34,0.0,0.0,0.39,0.32,0.39,0.41,0.0,0.0,0.0,0.0,0.33,0.4,0.0,0.29,0.34,0.0,0.0,0.0,0.52,0.31,0.0,0.32,0.29,0.35,0.81,0.35,0.29,0.37,0.3,0.0,0.28,0.29,0.3,0.33,0.29,0.41,0.0,0.0,0.0,0.29,0.36,0.38,0.29,0.0,0.0,0.0,0.32,0.0,0.31,0.33,0.36,0.32,0.4,0.29,0.0,0.33,0.35,0.4,0.29,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.56,0.29,0.31,0.31,0.0,90.4
11/19/2021,3.57,0.98,0.77,0.7,1.18,0.77,0.86,0.65,0.44,0.64,0.6,0.57,0.65,0.47,0.72,0.46,0.56,0.47,0.65,0.72,0.98,0.6,0.42,0.88,0.38,0.0,0.42,0.57,0.49,0.46,0.53,0.42,0.82,0.47,0.51,0.58,0.49,0.49,0.37,0.57,0.46,0.0,0.39,0.53,0.37,0.62,0.49,0.42,0.0,0.44,0.41,0.46,0.44,0.5,0.51,0.41,0.51,0.36,0.33,0.4,0.47,0.48,0.57,0.53,0.33,0.44,0.48,0.48,0.34,0.6,0.44,0.4,0.4,0.44,0.44,0.42,0.54,0.47,0.51,0.46,0.41,0.35,0.43,0.5,0.85,0.39,0.44,0.45,0.33,0.43,0.44,0.45,0.34,0.43,0.42,0.35,0.51,0.44,0.42,0.31,0.38,0.43,0.44,0.4,0.49,0.41,0.46,0.42,0.42,0.33,0.41,0.41,0.32,0.52,0.46,0.41,0.39,0.39,0.41,0.0,0.33,0.31,0.72,0.48,0.4,0.39,0.39,0.41,0.4,0.35,0.45,0.49,0.52,0.36,0.41,0.36,0.35,0.35,0.3,0.36,0.0,0.38,0.0,0.32,0.36,0.38,0.33,0.37,0.36,0.36,0.39,0.3,0.37,0.3,0.38,0.3,0.37,0.29,0.35,0.34,0.29,0.0,0.4,0.32,0.39,0.41,0.0,0.0,0.0,0.0,0.32,0.41,0.0,0.29,0.34,0.0,0.0,0.0,0.52,0.31,0.0,0.32,0.3,0.35,0.82,0.35,0.3,0.38,0.31,0.0,0.29,0.0,0.3,0.33,0.29,0.41,0.0,0.0,0.0,0.29,0.36,0.37,0.29,0.0,0.0,0.0,0.31,0.0,0.31,0.34,0.35,0.32,0.4,0.29,0.0,0.33,0.36,0.4,0.3,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.56,0.3,0.31,0.31,0.0,91.65
11/22/2021,3.49,0.98,0.75,0.7,1.17,0.76,0.87,0.64,0.45,0.65,0.59,0.56,0.64,0.51,0.71,0.45,0.56,0.46,0.65,0.72,0.99,0.59,0.41,0.89,0.37,0.0,0.43,0.55,0.49,0.47,0.54,0.41,0.81,0.47,0.52,0.57,0.49,0.49,0.37,0.58,0.47,0.0,0.38,0.54,0.37,0.61,0.5,0.4,0.0,0.45,0.41,0.46,0.4,0.52,0.51,0.41,0.5,0.36,0.33,0.41,0.47,0.48,0.57,0.56,0.33,0.43,0.48,0.48,0.34,0.6,0.44,0.41,0.39,0.44,0.44,0.42,0.54,0.46,0.5,0.46,0.39,0.35,0.42,0.5,0.85,0.39,0.44,0.45,0.33,0.43,0.44,0.45,0.47,0.43,0.42,0.35,0.51,0.44,0.42,0.31,0.39,0.42,0.44,0.4,0.5,0.41,0.46,0.42,0.42,0.33,0.41,0.41,0.32,0.52,0.46,0.41,0.39,0.38,0.41,0.0,0.33,0.31,0.74,0.49,0.41,0.4,0.39,0.41,0.4,0.35,0.45,0.5,0.52,0.37,0.42,0.36,0.34,0.35,0.31,0.36,0.0,0.38,0.0,0.31,0.36,0.38,0.34,0.37,0.36,0.36,0.39,0.3,0.38,0.31,0.38,0.3,0.36,0.29,0.35,0.31,0.29,0.0,0.4,0.32,0.39,0.42,0.0,0.0,0.0,0.0,0.32,0.4,0.0,0.28,0.34,0.0,0.0,0.0,0.52,0.32,0.0,0.31,0.3,0.35,0.81,0.35,0.3,0.38,0.32,0.0,0.29,0.0,0.3,0.33,0.29,0.42,0.0,0.0,0.0,0.29,0.36,0.37,0.29,0.0,0.0,0.0,0.31,0.0,0.31,0.34,0.36,0.32,0.4,0.0,0.0,0.34,0.35,0.39,0.29,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.58,0.29,0.31,0.31,0.27,91.65
11/23/2021,3.49,0.98,0.75,0.7,1.17,0.76,0.87,0.64,0.45,0.65,0.59,0.56,0.64,0.51,0.71,0.45,0.56,0.46,0.65,0.72,0.99,0.59,0.41,0.89,0.37,0.0,0.43,0.55,0.49,0.47,0.54,0.41,0.81,0.47,0.52,0.57,0.49,0.49,0.37,0.58,0.47,0.0,0.38,0.54,0.37,0.61,0.5,0.4,0.0,0.45,0.41,0.46,0.4,0.52,0.51,0.41,0.5,0.36,0.33,0.41,0.47,0.48,0.57,0.56,0.33,0.43,0.48,0.48,0.34,0.6,0.44,0.41,0.39,0.44,0.44,0.42,0.54,0.46,0.5,0.46,0.39,0.35,0.42,0.5,0.85,0.39,0.44,0.45,0.33,0.43,0.44,0.45,0.47,0.43,0.42,0.35,0.51,0.44,0.42,0.31,0.39,0.42,0.44,0.4,0.5,0.41,0.46,0.42,0.42,0.33,0.41,0.41,0.32,0.52,0.46,0.41,0.39,0.38,0.41,0.0,0.33,0.31,0.74,0.49,0.41,0.4,0.39,0.41,0.4,0.35,0.45,0.5,0.52,0.37,0.42,0.36,0.34,0.35,0.31,0.36,0.0,0.38,0.0,0.31,0.36,0.38,0.34,0.37,0.36,0.36,0.39,0.3,0.38,0.31,0.38,0.3,0.36,0.29,0.35,0.31,0.29,0.0,0.4,0.32,0.39,0.42,0.0,0.0,0.0,0.0,0.32,0.4,0.0,0.28,0.34,0.0,0.0,0.0,0.52,0.32,0.0,0.31,0.3,0.35,0.81,0.35,0.3,0.38,0.32,0.0,0.29,0.0,0.3,0.33,0.29,0.42,0.0,0.0,0.0,0.29,0.36,0.37,0.29,0.0,0.0,0.0,0.31,0.0,0.31,0.34,0.36,0.32,0.4,0.0,0.0,0.34,0.35,0.39,0.29,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.58,0.29,0.31,0.31,0.27,91.65
11/24/2021,3.34,0.98,0.73,0.68,1.18,0.77,0.93,0.65,0.46,0.62,0.59,0.56,0.65,0.5,0.74,0.44,0.59,0.46,0.65,0.73,0.99,0.61,0.41,0.87,0.35,0.0,0.42,0.54,0.48,0.49,0.54,0.41,0.82,0.46,0.55,0.61,0.47,0.49,0.35,0.58,0.47,0.0,0.38,0.54,0.37,0.59,0.5,0.41,0.0,0.45,0.4,0.44,0.36,0.51,0.51,0.42,0.5,0.36,0.34,0.4,0.48,0.47,0.58,0.56,0.33,0.44,0.48,0.49,0.34,0.61,0.43,0.41,0.4,0.45,0.44,0.43,0.54,0.47,0.51,0.46,0.4,0.34,0.43,0.5,0.84,0.39,0.44,0.45,0.33,0.43,0.43,0.43,0.48,0.43,0.43,0.35,0.51,0.44,0.42,0.3,0.38,0.41,0.42,0.4,0.49,0.41,0.48,0.43,0.43,0.33,0.42,0.42,0.32,0.53,0.46,0.4,0.39,0.38,0.41,0.0,0.33,0.31,0.73,0.49,0.4,0.41,0.39,0.42,0.41,0.35,0.45,0.5,0.53,0.35,0.42,0.36,0.34,0.35,0.3,0.35,0.0,0.38,0.0,0.3,0.35,0.38,0.35,0.37,0.35,0.36,0.39,0.3,0.36,0.32,0.38,0.29,0.35,0.28,0.35,0.33,0.29,0.0,0.4,0.33,0.38,0.43,0.0,0.27,0.0,0.0,0.33,0.4,0.0,0.0,0.35,0.0,0.0,0.0,0.53,0.32,0.0,0.31,0.31,0.34,0.81,0.35,0.31,0.39,0.32,0.0,0.29,0.0,0.3,0.34,0.29,0.41,0.0,0.0,0.0,0.3,0.36,0.37,0.28,0.0,0.0,0.0,0.32,0.0,0.31,0.34,0.36,0.32,0.37,0.0,0.0,0.35,0.35,0.39,0.28,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.6,0.3,0.32,0.31,0.28,91.61
11/25/2021,3.3,0.98,0.71,0.68,1.18,0.79,0.93,0.68,0.46,0.63,0.59,0.56,0.67,0.48,0.74,0.44,0.59,0.46,0.65,0.73,0.97,0.62,0.41,0.86,0.35,0.0,0.42,0.54,0.49,0.48,0.55,0.41,0.85,0.44,0.5,0.61,0.47,0.49,0.34,0.59,0.47,0.0,0.38,0.54,0.37,0.58,0.5,0.42,0.0,0.45,0.4,0.45,0.37,0.52,0.51,0.42,0.51,0.35,0.34,0.42,0.48,0.48,0.57,0.56,0.33,0.43,0.49,0.48,0.35,0.58,0.42,0.41,0.42,0.45,0.44,0.43,0.53,0.46,0.5,0.47,0.4,0.34,0.43,0.49,0.82,0.4,0.44,0.46,0.33,0.43,0.44,0.42,0.49,0.43,0.43,0.35,0.51,0.44,0.41,0.3,0.38,0.41,0.43,0.4,0.49,0.41,0.48,0.43,0.43,0.32,0.42,0.41,0.32,0.52,0.46,0.41,0.4,0.38,0.41,0.0,0.34,0.31,0.74,0.48,0.4,0.42,0.39,0.42,0.4,0.35,0.45,0.49,0.53,0.35,0.42,0.37,0.34,0.35,0.3,0.36,0.0,0.38,0.0,0.29,0.35,0.38,0.34,0.38,0.35,0.36,0.4,0.3,0.38,0.32,0.38,0.29,0.35,0.28,0.34,0.31,0.29,0.0,0.4,0.33,0.38,0.44,0.0,0.27,0.0,0.0,0.32,0.39,0.0,0.0,0.35,0.0,0.0,0.0,0.52,0.32,0.0,0.31,0.31,0.34,0.81,0.35,0.31,0.4,0.31,0.0,0.29,0.28,0.3,0.34,0.29,0.41,0.0,0.0,0.0,0.3,0.36,0.37,0.28,0.0,0.0,0.0,0.31,0.0,0.31,0.34,0.37,0.32,0.37,0.0,0.0,0.35,0.36,0.39,0.29,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.59,0.3,0.33,0.31,0.0,91.56
11/26/2021,3.28,0.98,0.72,0.68,1.19,0.68,1.04,0.66,0.46,0.63,0.6,0.56,0.67,0.49,0.74,0.44,0.56,0.46,0.66,0.72,0.98,0.67,0.41,0.87,0.36,0.0,0.42,0.55,0.5,0.48,0.54,0.41,0.83,0.44,0.5,0.6,0.45,0.48,0.34,0.58,0.47,0.0,0.38,0.54,0.37,0.56,0.5,0.37,0.0,0.45,0.4,0.45,0.38,0.51,0.51,0.42,0.51,0.35,0.34,0.41,0.48,0.47,0.58,0.56,0.34,0.43,0.5,0.48,0.35,0.58,0.42,0.41,0.39,0.45,0.45,0.44,0.53,0.46,0.5,0.47,0.41,0.34,0.43,0.5,0.82,0.4,0.45,0.46,0.33,0.43,0.44,0.42,0.49,0.44,0.43,0.35,0.51,0.44,0.41,0.3,0.38,0.41,0.42,0.4,0.49,0.41,0.49,0.43,0.43,0.32,0.42,0.41,0.32,0.52,0.46,0.4,0.4,0.39,0.41,0.0,0.33,0.32,0.74,0.48,0.41,0.41,0.39,0.42,0.41,0.34,0.45,0.48,0.53,0.36,0.43,0.37,0.34,0.35,0.29,0.36,0.0,0.38,0.0,0.3,0.35,0.38,0.34,0.38,0.35,0.36,0.4,0.3,0.38,0.32,0.37,0.29,0.36,0.28,0.34,0.32,0.29,0.0,0.4,0.32,0.37,0.44,0.0,0.0,0.0,0.0,0.32,0.39,0.0,0.0,0.34,0.0,0.0,0.0,0.53,0.32,0.0,0.31,0.3,0.34,0.81,0.35,0.31,0.39,0.31,0.0,0.28,0.28,0.3,0.34,0.3,0.41,0.0,0.0,0.0,0.3,0.36,0.37,0.29,0.0,0.0,0.0,0.31,0.0,0.31,0.34,0.37,0.32,0.37,0.0,0.0,0.36,0.36,0.38,0.29,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.58,0.29,0.32,0.31,0.27,91.47
