,TECH,XPO,FICO,MOH,SBNY,CGNX,SEDG,WSM,GGG,FDS,STLD,BRO,MPW,CPT,RPM,LII,NDSN,TTC,CDAY,CREE,TREX,OC,DAR,PRAH,MASI,JAZZ,RS,WTRG,FHN,EWBC,LEA,LAD,RH,MKSI,HUBB,JLL,FIVE,CSL,Y,CABO,SAM,ACM,UGI,ATR,WSO,DECK,AFG,RGEN,OLED,AZPN,CLF,BLDR,MIDD,LAMR,NBIX,OSK,SCI,ARW,AXON,CONE,SMG,KSS,MANH,WEX,GNTX,RGA,CPRI,AGCO,EHC,OHI,AMED,PEN,UTHR,STOR,CBSH,CIEN,CASY,NNN,ITT,RGLD,G,BC,CHE,SYNH,RNR,DCI,LECO,IAA,JBL,PII,BRKS,SEIC,ARWR,LSI,WWD,KRC,HOG,ORI,HRC,MAT,TPX,TOL,SNV,SF,REXR,TCF,LSCC,SRCL,FFIN,LPX,RUN,THC,VAC,FAF,IIVI,EXEL,WH,PB,AMG,NVST,OLN,XEC,AIRC,POST,CHDN,EME,PNFP,OGE,HQY,THO,X,STAA,SLM,CFR,SON,MDU,BRX,AYI,MAN,FL,TXRH,JHG,YETI,MTZ,LSTR,BLD,FR,JEF,FOXF,SKX,ACC,TTEK,FSLR,CACI,COHR,DKS,LFUS,PRI,CDK,PCTY,INGR,JBLU,CNXC,NCR,EGP,LHCG,NYT,LITE,EXP,BJ,EVR,MSA,TKR,ADS,SLAB,VVV,CC,VNT,KNX,EQT,CLGX,VLY,RBC,KBR,ACHC,DEI,MMS,AN,GRUB,TNL,NYCB,GMED,GBCI,FLS,CUZ,SLG,NVT,ASGN,IBKR,SRC,TRGP,CROX,HALO,JCOM,COR,AEO,HELE,NATI,TDC,SYNA,CFX,QDEL,IDA,OLLI,GME,GXO,SAIA,VSCO,CIT,IART,ESNT,CREEEUR,RRX,ZD,WOLF,SGMS,TNDM,PFGC,PRGO,APPS,CAR,MEDP,PACW,IRDM,CADE,CLH,SMTC,MTG,NOV,OZK,AZTA,ASH,GT,RYN,NFG,CW,AA,n/a,BRKR,M,VOYA,WU,SSD,HBI,NSA,POWI,LEG,SUM
11/03/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/04/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/05/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/08/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/09/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/10/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/11/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/12/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/15/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/16/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/17/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
11/18/2021,0.0,0.34,0.49,0.69,0.72,0.61,0.6,0.58,0.51,0.65,0.49,0.0,0.52,0.64,0.44,0.44,0.56,0.45,0.0,0.0,0.51,0.38,0.51,0.0,0.59,0.35,0.39,0.45,0.39,0.48,0.41,0.42,0.49,0.36,0.43,0.55,0.43,0.45,0.38,0.39,0.0,0.39,0.39,0.34,0.38,0.43,0.36,0.64,0.32,0.36,0.39,0.46,0.41,0.43,0.39,0.3,0.44,0.35,0.5,0.42,0.26,0.32,0.42,0.34,0.34,0.33,0.32,0.33,0.32,0.31,0.0,0.4,0.36,0.34,0.32,0.34,0.3,0.33,0.32,0.27,0.36,0.32,0.32,0.39,0.28,0.31,0.33,0.32,0.37,0.3,0.33,0.28,0.28,0.39,0.31,0.3,0.24,0.28,0.43,0.28,0.4,0.28,0.28,0.31,0.34,0.0,0.38,0.27,0.26,0.25,0.39,0.31,0.29,0.32,0.27,0.29,0.31,0.29,0.27,0.29,0.3,0.39,0.33,0.28,0.36,0.27,0.31,0.29,0.23,0.29,0.26,0.26,0.23,0.29,0.25,0.26,0.28,0.27,0.25,0.0,0.28,0.31,0.32,0.0,0.26,0.29,0.29,0.32,0.26,0.25,0.29,0.35,0.41,0.27,0.27,0.34,0.29,0.26,0.0,0.48,0.26,0.0,0.33,0.0,0.29,0.0,0.36,0.27,0.24,0.33,0.23,0.23,0.0,0.0,0.25,0.24,0.0,0.25,0.37,0.27,0.0,0.23,0.0,0.24,0.25,0.24,0.0,0.23,0.0,0.0,0.26,0.26,0.26,0.0,0.24,0.0,0.24,0.26,0.24,0.24,0.49,0.39,0.25,0.0,0.27,0.0,0.23,0.0,0.27,0.27,0.26,0.23,0.0,0.0,0.47,0.34,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.4,0.35,0.33,0.31,0.27,0.26,0.24,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48
